@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,Country,Indicator,Subject,Measure,Frequency
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1974-Q3,1974-07-01,11.44131,11.44131,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1974-Q4,1974-10-01,12.20044,12.20044,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1975-Q1,1975-01-01,11.08757,11.08757,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1975-Q2,1975-04-01,9.684066,9.684066,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1975-Q3,1975-07-01,8.733334,8.733334,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1975-Q4,1975-10-01,7.249191,7.249191,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1976-Q1,1976-01-01,6.357279,6.357279,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1976-Q2,1976-04-01,6.073889,6.073889,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1976-Q3,1976-07-01,5.518087,5.518087,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1976-Q4,1976-10-01,5.069403,5.069403,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1977-Q1,1977-01-01,5.85774,5.85774,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1977-Q2,1977-04-01,6.847698,6.847698,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1977-Q3,1977-07-01,6.682161,6.682161,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1977-Q4,1977-10-01,6.605399,6.605399,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1978-Q1,1978-01-01,6.606437,6.606437,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1978-Q2,1978-04-01,6.961326,6.961326,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1978-Q3,1978-07-01,7.95207,7.95207,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1978-Q4,1978-10-01,8.943966,8.943966,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1979-Q1,1979-01-01,9.745763,9.745763,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1979-Q2,1979-04-01,10.7438,10.7438,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1979-Q3,1979-07-01,11.7558,11.7558,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1979-Q4,1979-10-01,12.66073,12.66073,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1980-Q1,1980-01-01,14.28571,14.28571,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1980-Q2,1980-04-01,14.5056,14.5056,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1980-Q3,1980-07-01,12.86682,12.86682,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1980-Q4,1980-10-01,12.64267,12.64267,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1981-Q1,1981-01-01,11.23311,11.23311,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1981-Q2,1981-04-01,9.775968,9.775968,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1981-Q3,1981-07-01,10.84,10.84,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1981-Q4,1981-10-01,9.547935,9.547935,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1982-Q1,1982-01-01,7.593014,7.593014,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1982-Q2,1982-04-01,6.753247,6.753247,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1982-Q3,1982-07-01,5.774089,5.774089,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1982-Q4,1982-10-01,4.517965,4.517965,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1983-Q1,1983-01-01,3.599153,3.599153,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1983-Q2,1983-04-01,3.336809,3.336809,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1983-Q3,1983-07-01,2.62709,2.62709,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1983-Q4,1983-10-01,3.301566,3.301566,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1984-Q1,1984-01-01,4.529973,4.529973,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1984-Q2,1984-04-01,4.339051,4.339051,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1984-Q3,1984-07-01,4.255319,4.255319,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1984-Q4,1984-10-01,4.085667,4.085667,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1985-Q1,1985-01-01,3.584229,3.584229,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1985-Q2,1985-04-01,3.739523,3.739523,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1985-Q3,1985-07-01,3.348214,3.348214,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1985-Q4,1985-10-01,3.51377,3.51377,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1986-Q1,1986-01-01,3.082731,3.082731,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1986-Q2,1986-04-01,1.615911,1.615911,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1986-Q3,1986-07-01,1.635298,1.635298,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1986-Q4,1986-10-01,1.284404,1.284404,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1987-Q1,1987-01-01,2.197132,2.197132,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1987-Q2,1987-04-01,3.761468,3.761468,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1987-Q3,1987-07-01,4.189435,4.189435,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1987-Q4,1987-10-01,4.498792,4.498792,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1988-Q1,1988-01-01,3.971335,3.971335,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1988-Q2,1988-04-01,3.919835,3.919835,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1988-Q3,1988-07-01,4.108392,4.108392,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1988-Q4,1988-10-01,4.305114,4.305114,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1989-Q1,1989-01-01,4.824813,4.824813,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1989-Q2,1989-04-01,5.218378,5.218378,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1989-Q3,1989-07-01,4.673944,4.673944,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1989-Q4,1989-10-01,4.598338,4.598338,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1990-Q1,1990-01-01,5.232877,5.232877,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1990-Q2,1990-04-01,4.58221,4.58221,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1990-Q3,1990-07-01,5.53476,5.53476,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1990-Q4,1990-10-01,6.223517,6.223517,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1991-Q1,1991-01-01,5.285082,5.285082,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1991-Q2,1991-04-01,4.845361,4.845361,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1991-Q3,1991-07-01,3.876362,3.876362,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1991-Q4,1991-10-01,2.991773,2.991773,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1992-Q1,1992-01-01,2.868447,2.868447,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1992-Q2,1992-04-01,3.097345,3.097345,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1992-Q3,1992-07-01,3.097561,3.097561,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1992-Q4,1992-10-01,3.050109,3.050109,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,USA.CPI.TOT.AGRWTH.Q,United States – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1993-Q1,1993-01-01,3.197115,3.197115,USA,CPI,TOT,AGRWTH,Q,United States,Inflation (CPI),Total,Annual growth rate (%),Quarterly
